pegy,insider,sentiment,vix,regime_code,time_of_day,regime,conviction,confidence,should_trade,expected_return
0.5474,0.455,0.4956,25.77,2,0.362,sideways,0.536,0.9993,0,-0.0082
0.3616,0.4154,0.629,22.42,2,0.95,sideways,0.5067,0.9933,0,-0.0008
0.7142,0.4208,0.826,16.26,0,0.6758,bull,0.7735,0.9854,1,0.0603
0.0927,0.122,0.1123,48.99,1,0.3055,bear,0.1183,0.9999,0,-0.0057
0.7435,0.8935,0.9736,16.77,0,0.6522,bull,0.9883,0.9955,1,0.1111
0.6688,0.5549,0.9015,10.63,0,0.1456,bull,0.8355,0.9896,1,0.081
1.0,0.8307,0.7379,8.3,0,0.8801,bull,1.0,0.9941,1,0.1033
0.9014,0.6642,0.9032,16.83,0,0.9445,bull,0.9433,0.9937,1,0.0945
0.7025,0.4088,0.6862,12.83,0,0.7129,bull,0.731,0.9909,1,0.0577
0.2977,0.4666,0.3563,39.96,1,0.7698,bear,0.2859,0.9975,0,-0.0181
0.2095,0.2822,0.2254,34.24,1,0.7365,bear,0.2118,0.9995,0,0.0001
0.1652,0.1912,0.0677,64.58,3,0.6822,crisis,0.0531,0.9986,0,-0.0116
0.0,0.406,0.1592,42.32,1,0.8156,bear,0.1737,0.9861,0,-0.0057
0.7163,0.4663,0.9759,7.34,0,0.4384,bull,0.8484,0.9784,1,0.025
0.6312,0.2811,0.6879,21.88,2,0.7642,sideways,0.5628,0.9838,0,-0.0072
0.6646,0.5349,0.6936,10.61,0,0.2935,bull,0.7674,0.9976,1,0.0776
0.1886,0.3513,0.501,36.19,1,0.7423,bear,0.2681,0.9919,0,-0.0062
0.1659,0.2153,0.2083,38.05,1,0.0307,bear,0.1816,0.9998,0,-0.0084
0.3179,0.6394,0.3378,13.66,2,0.5551,sideways,0.5011,0.9892,0,-0.0125
0.6941,0.7711,0.7627,6.86,0,0.1697,bull,0.8855,0.9994,1,0.0968
0.7084,0.7483,1.0,21.43,0,0.4747,bull,0.9256,0.9917,1,0.0893
0.294,0.2965,0.6743,17.99,2,0.6551,sideways,0.4688,0.984,0,-0.0117
0.5782,0.7892,0.9212,22.62,0,0.8468,bull,0.8701,0.99,1,0.0651
0.3967,0.231,0.4761,44.96,1,0.387,bear,0.2729,0.9948,0,-0.0182
0.948,0.7197,0.6973,15.89,0,0.0417,bull,0.9209,0.9936,1,0.0695
0.8123,0.6607,0.6308,26.88,0,0.6353,bull,0.8157,0.9968,1,0.043
0.803,0.7114,0.5962,13.31,0,0.6089,bull,0.8434,0.9964,1,0.0418
0.81,0.4598,0.4726,29.73,2,0.2295,sideways,0.6045,0.9869,0,-0.0182
0.6942,0.5889,0.2032,18.14,2,0.503,sideways,0.5585,0.9777,0,-0.0056
0.7553,0.7077,0.6589,11.44,0,0.6241,bull,0.8469,0.9992,1,0.0632
1.0,0.5185,0.6777,15.14,0,0.8478,bull,0.8651,0.9799,1,0.0438
0.5648,0.3068,0.3369,14.32,2,0.0118,sideways,0.4742,0.9934,0,-0.0264
0.6902,0.5782,0.6384,24.16,2,0.8632,sideways,0.6539,0.999,0,-0.0117
0.4956,0.6521,0.7458,13.71,2,0.7403,sideways,0.6602,0.9947,0,0.0152
0.1027,0.1576,0.3148,46.66,1,0.7152,bear,0.1658,0.996,0,0.0096
0.9018,0.7826,0.9053,16.73,0,0.4742,bull,0.985,0.9984,1,0.0835
0.8228,0.7135,0.6236,21.31,0,0.905,bull,0.8451,0.9967,1,0.0679
0.3319,0.3556,0.5802,25.25,2,0.3453,sideways,0.4634,0.9937,0,-0.0052
0.8229,0.5379,0.7639,13.35,0,0.2541,bull,0.8386,0.9925,1,0.0638
0.1388,0.051,0.2252,64.91,3,0.9555,crisis,0.0498,0.9975,0,-0.023
0.6322,0.8767,0.8009,6.08,0,0.4275,bull,0.9128,0.9948,1,0.0945
0.4927,0.4374,0.4637,13.33,2,0.2103,sideways,0.525,0.9997,0,-0.0083
0.1099,0.18,0.2303,52.7,1,0.3616,bear,0.1508,0.9988,0,-0.0096
0.8559,0.4609,0.7338,17.65,0,0.6028,bull,0.8073,0.9864,1,0.0863
0.5791,0.5318,0.8258,23.06,0,0.7046,bull,0.7534,0.9917,1,0.0564
0.1335,0.0319,0.327,48.58,1,0.0156,bear,0.146,0.9925,0,-0.0122
0.1381,0.4703,0.2303,50.27,1,0.7557,bear,0.2203,0.9902,0,-0.0277
0.6802,0.3973,0.7017,23.06,2,0.6695,sideways,0.6141,0.9904,0,-0.0243
0.7868,1.0,0.6603,23.29,0,0.5958,bull,0.9386,0.9902,1,0.0954
0.9511,0.7319,0.7314,24.19,0,0.4565,bull,0.9217,0.9947,1,0.0988
0.2647,0.3348,0.187,46.08,1,0.6611,bear,0.2152,0.9982,0,0.002
0.4757,0.3688,0.355,20.37,2,0.7353,sideways,0.4616,0.9985,0,-0.0181
0.2851,0.3202,0.6763,19.29,2,0.5679,sideways,0.4717,0.9844,0,-0.0094
0.155,0.1337,0.1772,42.23,1,0.5863,bear,0.1523,0.9998,0,-0.0266
0.4635,0.2467,0.3404,54.14,1,0.155,bear,0.2569,0.9961,0,-0.0016
0.4137,0.5907,0.5891,21.58,2,0.6906,sideways,0.5662,0.9966,0,0.0006
0.8699,0.8455,0.9548,15.14,0,0.9932,bull,1.0,0.9989,1,0.1012
0.8729,0.6643,0.8222,12.2,0,0.5788,bull,0.9182,0.9961,1,0.038
0.8397,0.3903,0.6451,19.1,0,0.4793,bull,0.7494,0.9831,1,0.0665
0.9263,0.2961,0.7944,13.71,0,0.4494,bull,0.7989,0.9632,1,0.0796
0.9715,0.4382,0.7524,19.16,0,0.3768,bull,0.8421,0.9761,1,0.0617
1.0,0.6197,0.705,9.63,0,0.0895,bull,0.9174,0.9867,1,0.0866
0.0473,0.4628,0.6903,13.02,2,0.5982,sideways,0.4561,0.9646,0,-0.0262
0.6674,0.6878,0.2966,28.66,2,0.3813,sideways,0.5877,0.9838,0,-0.0057
0.9073,0.5416,0.9734,13.66,0,0.2678,bull,0.9287,0.982,1,0.0795
0.1982,0.0912,0.0,76.32,3,0.8316,crisis,0.0367,0.9967,0,-0.0132
0.1848,0.4981,0.7785,35.81,1,0.5924,bear,0.347,0.9706,0,-0.008
0.6902,1.0,0.8238,19.63,0,0.2355,bull,0.9586,0.992,1,0.1154
0.3195,0.2127,0.6038,52.78,1,0.1032,bear,0.267,0.9864,0,-0.0185
0.0776,0.0916,0.2659,89.73,3,0.9853,crisis,0.0398,0.9963,0,0.0115
0.1937,0.278,0.22,43.18,1,0.5,bear,0.1972,0.9994,0,-0.0007
0.7431,0.9632,0.6726,18.71,0,0.8169,bull,0.9223,0.9923,1,0.0756
0.0,0.0,0.1624,94.21,3,0.5666,crisis,0.0148,0.9971,0,-0.0146
0.1331,0.2235,0.0901,70.16,3,0.5171,crisis,0.0523,0.9985,0,-0.0093
0.2345,0.0,0.17,51.15,1,0.0494,bear,0.1303,0.9951,0,-0.0035
0.5004,0.5011,0.12,37.55,1,0.9241,bear,0.2969,0.9839,0,-0.017
0.7272,0.5753,0.7238,10.64,0,0.1211,bull,0.8116,0.9975,1,0.078
0.3578,0.3504,0.578,23.61,2,0.0149,sideways,0.4715,0.9944,0,-0.0123
0.8803,0.8594,1.0,18.66,0,0.889,bull,1.0,0.9981,1,0.1341
0.7593,0.9799,0.9631,14.29,0,0.6917,bull,1.0,0.995,1,0.0862
0.6731,0.783,0.5775,12.73,0,0.434,bull,0.8189,0.9965,1,0.0877
0.85,0.2295,0.5501,25.79,0,0.91,bull,0.6586,0.9679,0,0.0018
0.2126,0.0,0.0501,50.09,1,0.6314,bear,0.1058,0.9959,0,0.0098
0.587,0.0,0.2408,36.43,1,0.5581,bear,0.2322,0.971,0,-0.0086
0.3003,0.4181,0.3699,22.62,2,0.4808,sideways,0.4241,0.9988,0,-0.0151
0.6943,0.8022,0.9964,25.58,0,0.0112,bull,0.9311,0.9922,1,0.0953
0.7367,0.9632,0.9251,19.41,0,0.2955,bull,0.9915,0.9951,1,0.0667
0.9312,0.7716,0.6159,11.64,0,0.7969,bull,0.917,0.9917,1,0.095
0.3733,0.6749,0.6517,11.22,0,0.9173,bull,0.7021,0.9906,1,0.0313
0.5281,0.9105,0.4308,15.85,0,0.553,bull,0.7653,0.9786,1,0.0361
0.3484,0.1534,0.0,80.47,3,0.6499,crisis,0.0539,0.9898,0,-0.0209
0.4477,0.3735,0.5945,46.87,1,0.0851,bear,0.3323,0.9958,0,-0.0018
0.3064,0.1321,0.5132,32.7,1,0.0474,bear,0.2526,0.9879,0,-0.0104
0.2147,0.4184,0.1107,40.91,1,0.4211,bear,0.2144,0.9918,0,-0.0096
0.7232,0.4201,0.4399,13.26,2,0.8562,sideways,0.5831,0.9904,0,-0.0198
0.3619,0.2564,0.3096,62.41,1,0.195,bear,0.2235,0.9991,0,-0.0267
1.0,0.9357,0.7011,16.96,0,0.8664,bull,1.0,0.9918,1,0.0863
0.3479,0.68,0.1707,42.68,1,0.8321,bear,0.3059,0.9777,0,-0.0176
0.4106,0.4396,0.3358,18.68,2,0.0349,sideways,0.461,0.999,0,-0.0095
0.6895,0.2402,0.7269,14.76,0,0.7731,bull,0.6768,0.9755,0,0.009
0.754,0.8871,0.6861,21.49,0,0.8353,bull,0.8989,0.9965,1,0.0609
0.3757,0.4181,0.4387,66.64,1,0.1824,bear,0.2785,0.9997,0,-0.0158
0.9621,0.9311,0.7574,24.2,0,0.8156,bull,1.0,0.9959,1,0.0971
0.1522,0.1492,0.0227,82.62,3,0.9525,crisis,0.0367,0.9982,0,-0.0039
0.2843,0.6025,0.2126,27.7,1,0.4375,bear,0.2993,0.9856,0,0.009
0.9017,0.8252,0.6991,16.71,0,0.0195,bull,0.9404,0.9965,1,0.0629
0.2662,0.0693,0.3524,54.23,1,0.4359,bear,0.1802,0.993,0,-0.0205
0.2225,0.18,0.2184,72.58,3,0.6684,crisis,0.0649,0.9998,0,-0.003
0.1956,0.0,0.0092,39.97,1,0.092,bear,0.1057,0.9959,0,-0.0261
0.9826,0.6834,0.8879,18.94,0,0.6473,bull,0.9699,0.9922,1,0.0941
0.5037,0.5891,0.2892,65.95,3,0.2991,crisis,0.1354,0.992,0,0.0043
0.4877,0.9793,0.3666,13.41,0,0.0903,bull,0.7609,0.9649,1,0.0764
0.5578,0.2782,0.5255,21.93,2,0.9931,sideways,0.4993,0.9922,0,-0.008
0.6889,0.871,0.9217,14.23,0,0.2822,bull,0.9511,0.995,1,0.1206
0.4766,0.4265,0.7035,26.6,2,0.5417,sideways,0.5569,0.9927,0,-0.0162
0.6352,1.0,0.7346,15.02,0,0.6141,bull,0.9219,0.9881,1,0.0793
0.2822,0.4716,0.157,99.18,3,0.5915,crisis,0.08,0.9916,0,-0.0155
0.4576,0.601,0.3775,23.3,2,0.4694,sideways,0.527,0.9957,0,-0.0152
0.0684,0.0,0.2352,49.18,1,0.015,bear,0.1089,0.9951,0,-0.0236
0.5268,0.5272,0.4749,15.37,2,0.7602,sideways,0.5619,0.9997,0,-0.0076
0.2786,0.4463,0.0414,46.14,1,0.5482,bear,0.2161,0.9862,0,-0.0227
0.7144,0.481,0.6124,14.98,0,0.1408,bull,0.7351,0.9954,1,0.0357
0.52,0.4858,0.461,52.85,1,0.5675,bear,0.3414,0.9997,0,-0.0087
0.4957,0.1912,0.7239,35.58,1,0.1593,bear,0.3386,0.9762,0,-0.0213
0.0908,0.0058,0.0,47.14,1,0.7849,bear,0.0758,0.9991,0,-0.0015
0.3051,0.0,0.2061,53.41,1,0.5399,bear,0.1491,0.9919,0,-0.0134
0.1802,0.0,0.2155,37.97,1,0.52,bear,0.1407,0.9955,0,-0.0109
0.3715,0.1935,0.337,49.72,1,0.1183,bear,0.2304,0.997,0,-0.0223
0.5829,0.1017,0.4033,33.64,1,0.6821,bear,0.284,0.9803,0,-0.0089
0.322,0.5818,0.2535,57.99,1,0.7816,bear,0.2783,0.99,0,-0.0071
1.0,0.344,0.8223,5.0,0,0.0306,bull,0.864,0.9616,1,0.0716
0.6531,0.7168,0.6108,18.55,2,0.4288,sideways,0.6859,0.9991,0,-0.0045
1.0,0.7151,0.8942,12.85,0,0.8439,bull,0.9991,0.9931,1,0.1212
0.4359,0.1279,0.4555,53.25,1,0.8968,bear,0.2472,0.9887,0,-0.0026
0.7438,0.9458,0.6098,15.05,0,0.5947,bull,0.9048,0.9905,1,0.0832
0.9257,0.5067,0.7862,12.54,0,0.9433,bull,0.8711,0.9848,1,0.0764
0.8088,0.4443,0.9396,17.14,0,0.8812,bull,0.8454,0.978,1,0.0519
0.4488,0.7241,0.5624,15.18,2,0.3585,sideways,0.6197,0.9936,0,-0.0178
0.5937,0.6117,0.5544,18.54,2,0.6311,sideways,0.6224,0.9997,0,-0.0019
0.2532,0.0791,0.6173,49.89,1,0.831,bear,0.2304,0.9749,0,-0.0178
0.7701,0.7055,0.6975,16.17,0,0.0147,bull,0.8542,0.9995,1,0.0523
0.2374,0.1491,0.0,72.72,3,0.5533,crisis,0.0471,0.9952,0,-0.0162
0.3014,0.6688,0.9055,14.46,0,0.9436,bull,0.7426,0.9691,1,0.0627
0.5013,0.4315,0.3903,13.59,2,0.3685,sideways,0.507,0.999,0,-0.0007
0.8596,0.6443,0.4464,17.36,0,0.0728,bull,0.7897,0.9858,1,0.0399
0.3216,0.0,0.3184,43.69,1,0.3356,bear,0.1824,0.9886,0,-0.0341
0.9927,0.6349,0.7111,17.67,0,0.9573,bull,0.908,0.9882,1,0.0806
0.3546,0.0211,0.2716,25.91,1,0.4569,bear,0.2042,0.99,0,-0.0124
0.7168,0.2741,0.4474,9.38,2,0.671,sideways,0.545,0.9834,0,-0.0099
0.8199,0.7767,0.6597,5.0,0,0.2968,bull,0.9044,0.9977,1,0.056
0.4885,0.4258,0.2817,46.62,1,0.7841,bear,0.2973,0.9963,0,-0.0203
0.9436,0.5562,0.8156,8.36,0,0.673,bull,0.91,0.987,1,0.0784
0.6873,0.358,0.6124,14.6,2,0.5514,sideways,0.5948,0.9901,0,-0.019
0.7487,0.8943,0.7053,18.09,0,0.6086,bull,0.9109,0.9967,1,0.1051
0.1843,0.0,0.2289,57.73,1,0.94,bear,0.1231,0.9951,0,-0.0181
0.4522,0.1975,0.6512,67.45,1,0.177,bear,0.2846,0.9828,0,0.0003
0.503,0.2194,0.7592,19.53,0,0.943,bull,0.6063,0.9757,0,-0.005
0.6415,0.4028,0.8895,24.29,0,0.5876,bull,0.7466,0.9803,1,0.0359
0.4238,0.7706,0.2621,43.31,1,0.8112,bear,0.3562,0.9775,0,-0.0044
0.4573,0.7009,0.4394,19.84,2,0.9134,sideways,0.5776,0.9929,0,-0.0244
0.7147,0.4985,0.8019,6.68,0,0.7314,bull,0.8101,0.9919,1,0.0816
0.6193,1.0,0.9556,17.68,0,0.1319,bull,0.9754,0.9856,1,0.0643
0.4058,0.3656,0.3843,27.88,2,0.3466,sideways,0.4357,0.9999,0,-0.0115
0.6513,0.5504,0.6702,17.66,0,0.4861,bull,0.7493,0.9986,1,0.0173
0.5147,0.5635,0.2397,12.91,2,0.319,sideways,0.514,0.9898,0,-0.0105
0.7161,0.6804,0.4087,27.05,2,0.1264,sideways,0.6306,0.9906,0,-0.0132
0.4508,0.5141,0.6259,16.96,2,0.1415,sideways,0.5705,0.9974,0,-0.014
0.3128,0.5527,0.64,24.97,2,0.3672,sideways,0.5322,0.9904,0,-0.0237
0.4426,0.6868,0.5348,20.17,2,0.7103,sideways,0.5923,0.9949,0,-0.0099
0.8312,0.7572,0.6637,19.41,0,0.7343,bull,0.8778,0.9977,1,0.0515
0.9483,0.5208,0.8322,14.18,0,0.3993,bull,0.8941,0.9837,1,0.0693
0.2858,0.2614,0.1441,92.45,3,0.8985,crisis,0.0635,0.9981,0,-0.0002
0.1792,0.0,0.3214,58.83,1,0.9506,bear,0.1371,0.9914,0,-0.0039
0.5361,0.1303,0.2766,44.07,1,0.2113,bear,0.2471,0.9859,0,-0.0076
0.8651,1.0,1.0,23.33,0,0.8476,bull,1.0,0.998,1,0.1134
0.2487,0.2952,0.431,46.35,1,0.1776,bear,0.246,0.997,0,-0.0191
0.6806,0.8736,0.713,15.12,0,0.56,bull,0.8876,0.9964,1,0.076
0.6162,0.6657,0.6813,11.54,0,0.7211,bull,0.7907,0.9996,1,0.037
0.4849,0.5927,0.6681,13.03,2,0.0051,sideways,0.6208,0.9972,0,0.0061
0.7939,0.4746,0.6894,5.61,0,0.5202,bull,0.7987,0.9912,1,0.0273
0.3221,0.0451,0.2037,73.89,3,0.8168,crisis,0.0601,0.9936,0,-0.0098
0.8052,0.2832,0.9478,14.51,0,0.6888,bull,0.7955,0.9592,1,0.049
0.5702,0.3918,0.5312,19.17,2,0.2404,sideways,0.5427,0.9971,0,-0.0029
0.7179,0.494,0.8044,13.65,0,0.4197,bull,0.7983,0.9914,1,0.0232
0.7796,0.5925,0.8019,10.72,0,0.934,bull,0.8579,0.9956,1,0.0475
0.268,0.2765,0.1493,79.38,3,0.7948,crisis,0.0695,0.9983,0,-0.0019
0.7485,0.4583,0.7949,20.01,0,0.4815,bull,0.7829,0.9889,1,0.0684
0.7589,0.8131,0.7165,20.22,0,0.3514,bull,0.8859,0.9992,1,0.1041
0.1056,0.4732,0.7475,50.26,1,0.698,bear,0.3046,0.9654,0,-0.0002
0.0853,0.0744,0.129,70.98,3,0.0915,crisis,0.0371,0.9997,0,-0.0231
0.2741,0.4173,0.0403,46.79,1,0.9747,bear,0.2081,0.9879,0,-0.0085
0.2548,0.3493,0.3805,41.28,1,0.8438,bear,0.2551,0.9986,0,0.0006
0.5841,0.736,0.49,18.39,2,0.1092,sideways,0.641,0.9949,0,-0.0121
0.6767,0.4777,0.4869,29.8,2,0.0862,sideways,0.5733,0.9958,0,-0.0234
0.8035,0.6877,0.7124,10.23,0,0.0809,bull,0.8741,0.9988,1,0.0615
0.4388,0.5744,0.6279,11.11,2,0.7439,sideways,0.5943,0.9968,0,-0.022
0.8322,0.8265,0.5305,19.37,0,0.8169,bull,0.8638,0.9901,1,0.0725
0.6121,0.3722,0.2915,18.46,2,0.0532,sideways,0.4905,0.9907,0,-0.0126
0.252,0.172,0.6386,28.0,1,0.1996,bear,0.2764,0.9792,0,-0.0184
0.6872,0.7048,0.8567,19.33,0,0.0709,bull,0.8657,0.9971,1,0.0947
0.3722,0.0,0.0,56.47,1,0.3139,bear,0.1239,0.9846,0,0.0008
0.8454,0.5359,0.7016,13.01,0,0.957,bull,0.8283,0.992,1,0.0452
0.7889,1.0,0.6757,21.48,0,0.7007,bull,0.9468,0.991,1,0.0717
0.0,0.2981,0.1281,87.71,3,0.0866,crisis,0.042,0.9925,0,0.0047
0.2582,0.5186,0.1248,36.08,1,0.7852,bear,0.2521,0.9866,0,0.0007
0.0678,0.2497,0.5499,58.17,1,0.3272,bear,0.2068,0.9802,0,-0.0143
0.9014,0.4754,0.6499,16.15,0,0.8107,bull,0.8065,0.9847,1,0.0689
0.5928,1.0,0.4684,15.27,0,0.5675,bull,0.8303,0.9742,1,0.07
0.038,0.5148,0.1519,45.98,1,0.5931,bear,0.1994,0.9793,0,-0.0067
0.0819,0.0356,0.6126,44.34,1,0.8652,bear,0.1903,0.9657,0,-0.037
0.2547,0.2434,0.3439,25.01,1,0.1315,bear,0.2435,0.999,0,-0.0103
0.6251,0.7442,0.826,17.0,0,0.9565,bull,0.853,0.9966,1,0.0987
0.8286,0.33,0.4427,23.72,2,0.4134,sideways,0.5727,0.9772,0,-0.0113
0.0916,0.4711,0.6851,13.03,2,0.9593,sideways,0.4706,0.9699,0,-0.0078
0.2139,0.6305,0.5362,17.16,2,0.5147,sideways,0.5116,0.9841,0,-0.0142
0.5251,0.9015,0.6301,17.5,0,0.4741,bull,0.8157,0.9874,1,0.0439
0.8298,0.7339,0.8111,30.95,2,0.8109,sideways,0.7754,0.9991,1,0.0424
0.6174,1.0,0.7288,19.17,0,0.9017,bull,0.907,0.9871,1,0.069
0.4094,0.6245,0.2045,23.92,2,0.0707,sideways,0.4754,0.9853,0,-0.0048
0.6705,0.7048,0.7771,16.19,0,0.0454,bull,0.8425,0.999,1,0.0823
0.6278,1.0,0.7192,14.35,0,0.5615,bull,0.9161,0.9875,1,0.1221
0.0256,0.6369,0.3187,39.7,1,0.2218,bear,0.2582,0.9689,0,-0.0212
0.5596,0.6316,0.7917,18.11,0,0.4683,bull,0.7799,0.9953,1,0.0613
0.6735,0.9679,1.0,22.47,0,0.9708,bull,0.9875,0.9892,1,0.0903
0.5753,0.5849,0.7406,18.31,2,0.7284,sideways,0.6557,0.9971,0,-0.0196
0.4701,0.3313,0.0782,52.06,1,0.524,bear,0.2323,0.9868,0,0.0084
0.3959,0.3663,0.5045,23.4,2,0.242,sideways,0.4697,0.9982,0,-0.0107
0.6702,0.5391,0.6517,16.4,2,0.1514,sideways,0.6511,0.9983,0,-0.0223
0.249,0.0,0.3819,24.83,1,0.4056,bear,0.198,0.9875,0,-0.0145
0.7071,0.4907,0.704,15.02,0,0.5457,bull,0.7622,0.9949,1,0.0778
0.5939,0.7715,0.8334,14.89,0,0.4293,bull,0.8574,0.9948,1,0.0615
0.5792,1.0,0.7609,13.42,0,0.548,bull,0.9129,0.9851,1,0.125
0.1722,0.5315,0.0084,72.63,3,0.9965,crisis,0.0763,0.9761,0,-0.0237
0.4817,0.481,0.4313,20.27,2,0.9309,sideways,0.5162,0.9997,0,-0.0141
0.2834,0.0988,0.5886,33.91,1,0.5472,bear,0.2527,0.9796,0,-0.0079
0.0307,0.0248,0.0772,73.68,3,0.3179,crisis,0.0226,0.9997,0,-0.0082
0.584,0.6173,0.6013,9.82,0,0.9211,bull,0.7429,0.9999,1,0.0712
0.2912,0.5112,0.7547,26.03,2,0.6306,sideways,0.5404,0.9821,0,-0.0057
0.4976,0.6105,0.5554,27.11,2,0.4059,sideways,0.5806,0.9989,0,-0.0113
0.9002,0.6349,1.0,14.19,0,0.0474,bull,0.9651,0.9881,1,0.0606
0.7617,0.8529,0.9943,10.02,0,0.4455,bull,0.9981,0.9954,1,0.0647
0.3745,0.3432,0.0178,41.7,1,0.2767,bear,0.215,0.987,0,-0.0128
0.8735,0.6173,0.6847,15.57,0,0.3601,bull,0.8568,0.9941,1,0.0438
0.5851,0.4368,0.1596,33.82,1,0.3524,bear,0.312,0.9845,0,-0.0204
0.838,0.4979,0.7126,6.55,0,0.3971,bull,0.827,0.9901,1,0.0762
0.8368,0.6631,0.779,18.98,0,0.1828,bull,0.8812,0.9974,1,0.0796
0.6171,0.3248,0.5568,20.97,2,0.5941,sideways,0.5403,0.9921,0,0.002
0.3046,0.2305,0.1886,59.91,1,0.3333,bear,0.1875,0.9989,0,-0.0336
0.5767,0.4969,0.4725,18.35,2,0.1071,sideways,0.5627,0.999,0,-0.0106
0.3718,0.091,0.327,48.51,1,0.6998,bear,0.2085,0.9924,0,-0.0195
0.5756,0.5538,0.3802,14.06,2,0.6661,sideways,0.5628,0.9962,0,-0.0181
0.3203,0.2348,0.5788,41.33,1,0.8895,bear,0.2795,0.9893,0,-0.0189
0.8486,0.504,0.6314,11.11,0,0.0833,bull,0.8015,0.9899,1,0.0003
0.835,0.888,0.8875,24.43,0,0.7789,bull,0.98,0.9997,1,0.1261
0.1166,0.3164,0.1402,70.74,3,0.0948,crisis,0.0627,0.996,0,-0.0176
0.1232,0.1993,0.3081,82.29,3,0.0191,crisis,0.0601,0.9971,0,-0.0177
0.5934,0.8137,0.8854,21.14,0,0.2949,bull,0.876,0.9923,1,0.0698
0.197,0.2784,0.0149,77.78,3,0.682,crisis,0.0539,0.9939,0,-0.001
0.8266,0.6839,1.0,24.65,0,0.7027,bull,0.9386,0.9916,1,0.0879
0.7215,0.8401,0.7414,21.36,0,0.0238,bull,0.8876,0.9987,1,0.0522
0.4639,0.6028,0.6506,12.6,2,0.3709,sideways,0.6138,0.9969,0,-0.0195
0.4986,0.5254,0.5584,17.7,0,0.8176,bull,0.6558,0.9997,0,-0.0077
0.1346,0.1539,0.2694,64.58,3,0.6986,crisis,0.0621,0.9982,0,-0.0293
0.8566,0.6218,0.5972,17.77,0,0.1771,bull,0.8236,0.9932,1,0.0254
0.6214,0.2223,0.7889,22.87,0,0.0827,bull,0.6509,0.9718,0,-0.0157
0.6313,1.0,0.8441,26.9,0,0.4377,bull,0.9316,0.9886,1,0.0895
0.784,0.989,0.7277,16.24,0,0.7939,bull,0.9654,0.9937,1,0.0447
0.5607,0.3282,0.2785,54.07,1,0.8719,bear,0.2836,0.9924,0,-0.0218
0.6673,0.8107,0.7566,17.23,0,0.1579,bull,0.8702,0.9983,1,0.079
0.3946,0.0,0.5556,40.16,1,0.8125,bear,0.2429,0.9728,0,-0.0094
0.0899,0.1069,0.1729,82.35,3,0.0789,crisis,0.0386,0.9994,0,-0.001
0.8149,0.5808,0.8054,16.2,0,0.2146,bull,0.8576,0.9942,1,0.0727
0.5801,0.3086,0.196,25.95,2,0.1831,sideways,0.4267,0.987,0,-0.0113
0.5624,0.3699,0.6893,21.75,2,0.9666,sideways,0.5694,0.9914,0,-0.0118
0.3429,0.0,0.3746,59.87,1,0.6864,bear,0.1797,0.9856,0,-0.0068
0.7779,0.6366,0.9124,21.16,0,0.6337,bull,0.8863,0.9937,1,0.0686
0.3538,0.2964,0.3804,37.27,1,0.032,bear,0.269,0.9994,0,0.0014
0.8348,0.9405,0.5827,9.72,0,0.9559,bull,0.9357,0.9887,1,0.1283
0.4721,0.087,0.4736,40.34,1,0.765,bear,0.2629,0.9835,0,-0.027
0.185,0.4967,0.7341,27.61,2,0.8445,sideways,0.4966,0.9747,0,0.0026
0.4245,0.3135,0.5304,24.89,1,0.5507,bear,0.3267,0.9961,0,-0.0001
0.0379,0.0131,0.2196,84.29,3,0.7083,crisis,0.0281,0.9958,0,-0.0161
0.3969,0.3626,0.2379,46.54,1,0.3662,bear,0.2573,0.9977,0,0.0108
0.7078,0.6506,0.7725,14.09,0,0.2306,bull,0.8389,0.9988,1,0.0836
0.7204,0.463,0.3715,29.87,2,0.0658,sideways,0.5531,0.9891,0,-0.0088
0.4943,1.0,0.9189,23.01,0,0.3927,bull,0.9125,0.9754,1,0.1112
0.4145,0.0,0.0704,70.08,3,0.622,crisis,0.0561,0.9836,0,-0.0152
0.1623,0.0765,0.031,66.26,3,0.7729,crisis,0.039,0.9985,0,-0.0129
0.9216,0.5849,0.8715,8.39,0,0.69,bull,0.9283,0.989,1,0.0217
0.28,0.128,0.1237,35.01,1,0.003,bear,0.1756,0.9974,0,-0.0171
0.6019,0.5207,0.5462,5.0,0,0.9377,bull,0.7082,0.9994,1,-0.0026
0.8692,0.4905,0.7287,19.11,2,0.4284,sideways,0.7114,0.9878,1,0.0394
0.346,0.378,0.0507,41.2,1,0.6987,bear,0.2226,0.9891,0,-0.007
0.21,0.6946,0.6594,9.49,2,0.0644,sideways,0.572,0.9757,0,-0.0188
0.3157,0.4184,0.6052,38.63,1,0.6269,bear,0.3245,0.9928,0,0.0134
0.1451,0.1164,0.2062,78.11,3,0.9554,crisis,0.0488,0.9993,0,-0.0075
0.3496,0.1871,0.0516,66.6,3,0.3368,crisis,0.0672,0.9926,0,0.0047
0.4026,0.0,0.0,45.25,1,0.8919,bear,0.142,0.982,0,-0.0038
0.0822,0.0,0.0375,91.46,3,0.3592,crisis,0.0141,0.9994,0,-0.005
0.65,0.6747,0.4061,18.13,2,0.2436,sideways,0.6218,0.9927,0,-0.0117
0.8125,0.9179,1.0,19.07,0,0.5671,bull,1.0,0.9971,1,0.1164
1.0,0.659,0.9284,17.89,0,0.3613,bull,0.9809,0.9892,1,0.1085
0.7178,0.4212,0.8017,16.75,0,0.0593,bull,0.7671,0.9867,1,0.0419
